week_number,sales_depot_id,sales_channel_id,route_id,client_id,product_id,town,state,client_type,client_name,short_name,brand,weight,pieces,sales_unit_this_week,sales_this_week,returns_unit_next_week,returns_next_week,Real - Procura,Pred - Procura,Pred - Probabilidade de Procura,Pred - Procura - Descrição
5,1222,1,1405,4426179,35651,2088 AG. CEYLAN,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Madalenas ,BIM,93.0,3.0,20,150.0,0,0.0,1.0,1,0.9374276,Procura Alta
4,1219,1,1603,1690877,35452,2042 AG. TEPOZOTLAN,ESTADO DE MÉXICO,Individual,LULU,Chocotorro Fresa ,MLA,50.0,1.0,10,44.4,0,0.0,1.0,1,0.6245287,Procura Alta
5,1112,1,1014,336607,46772,2004 AG. CUAUTITLAN,ESTADO DE MÉXICO,Individual,MAGOS,Pan Molido ,BIM,210.0,unknown,28,249.76,0,0.0,1.0,1,0.80656374,Procura Alta
6,1222,1,1004,2230520,3631,2088 AG. CEYLAN,"MÉXICO, D.F.",General Market/Mart,ABARROTES DIANA,Pan Integral ,BIM,370.0,unknown,5,81.75,0,0.0,1.0,0,0.39285302,Procura Baixa
6,1212,1,4401,1749711,35516,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",Individual,GARCIA,Canapinas ,LAR,95.0,unknown,1,5.46,0,0.0,0.0,1,0.7080252,Procura Alta
5,1221,1,4415,52683,37058,2013 AG. MEGA NAUCALPAN,ESTADO DE MÉXICO,Individual,MAYTE,Choco Roles ,MLA,80.0,2.0,10,75.0,0,0.0,1.0,1,0.8084056,Procura Alta
3,1697,1,1144,294465,35651,2412 APAN,HIDALGO,General Market/Mart,ABARROTES CASA DON BETO,Madalenas ,BIM,93.0,3.0,5,37.5,0,0.0,1.0,1,0.8641215,Procura Alta
3,1347,1,2162,1749154,31507,2251 AGUASCALIENTES NORTE,AGUASCALIENTES,Individual,HAROS,Polvoron ,MLA,113.0,6.0,3,18.75,0,0.0,0.0,1,0.63785964,Procura Alta
4,4017,4,4701,1552638,33872,2481 WONDER GUERRERO,NUEVO LEÓN,General Market/Mart,7 ELEVEN ANTILLON,Principe Crunch ,MLA,60.0,8.0,9,60.3,0,0.0,1.0,1,0.9440638,Procura Alta
5,1330,4,6602,131391,46772,2253 ATOTONILCO,JALISCO,Small Franchise,F GDL S126 HIDALGO ATOTONILCO,Pan Molido ,BIM,210.0,unknown,5,47.0,0,0.0,1.0,1,0.8645857,Procura Alta
5,2229,1,2032,346625,35452,2386 COATZACOALCOS MLA.,VERACRUZ,Individual,ABAR SACHARIEL,Chocotorro Fresa ,MLA,50.0,1.0,2,8.88,0,0.0,0.0,1,0.63731676,Procura Alta
5,2229,1,2032,346625,35452,2386 COATZACOALCOS MLA.,VERACRUZ,Individual,ABAR  SACHARIEL,Chocotorro Fresa ,MLA,50.0,1.0,2,8.88,0,0.0,0.0,1,0.63731676,Procura Alta
5,1625,1,2851,422759,37058,2504 TAMPICO MARINELA,TAMAULIPAS,Individual,POLLITO ABARROTERO,Choco Roles ,MLA,80.0,2.0,2,15.0,0,0.0,0.0,1,0.7651075,Procura Alta
3,1493,4,7051,1540948,43197,2478 SAN NICOLAS,NUEVO LEÓN,Hospital/Pharmacy,FARMACIA GUADALAJARA NUEVO LEON SAN NICOLAS DE LOS G CASA BLANCA,Roles Glass ,BIM,135.0,2.0,14,118.3,0,0.0,1.0,1,0.91102105,Procura Alta
3,1121,1,1605,366831,2505,2016 AG. SAN LORENZO,"MÉXICO, D.F.",Individual,MINA,Mini Bigotes Chocolate ,TR,65.0,5.0,2,15.04,0,0.0,0.0,0,0.2730542,Procura Baixa
4,1232,1,1106,1472076,1232,2059 Queretaro Balvanera,Queretaro de Arteaga,Individual,IRENE,Panque Nuez ,BIM,255.0,unknown,2,36.48,0,0.0,0.0,0,0.49980813,Procura Baixa
5,1120,1,1457,173589,1250,2018 AG. TEPALCATES 2,"MÉXICO, D.F.",Individual,CASA GARCIA,Donas Azucar ,BIM,105.0,4.0,27,206.28,0,0.0,1.0,1,0.89961755,Procura Alta
4,1220,1,1612,1931213,31298,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO,General Market/Mart,ABARROTES ELENA ALEXA,Duo Bigotes ,TR,210.0,unknown,7,62.23,0,0.0,1.0,0,0.4216698,Procura Baixa
4,1117,1,1041,896942,1125,2001 AG. ATIZAPAN,ESTADO DE MÉXICO,Individual,CUMBRES,Tortillinas ,TR,255.0,10.0,10,96.0,0,0.0,1.0,1,0.9070689,Procura Alta
3,2043,1,2054,236670,31514,2156 CELAYA INDUSTRIAL WONDER,GUANAJUATO,Individual,TENDAJON,Polvorones Tubo ,MLA,250.0,18.0,2,19.98,0,0.0,0.0,0,0.28099972,Procura Baixa
3,1451,1,2153,219848,30572,2480 VICTORIA BIMBO,TAMAULIPAS,Individual,CARRERA,Barritas Fresa ,MLA,67.0,unknown,8,50.0,0,0.0,1.0,1,0.9236601,Procura Alta
3,1237,1,4460,89853,37058,2063 TEHUACAN MARINELA,PUEBLA,Small Franchise,ESTRELLA DE ORIENTE,Choco Roles ,MLA,80.0,2.0,4,30.0,0,0.0,1.0,1,0.7808106,Procura Alta
6,1239,1,1124,126206,1216,2044 CUERNAVACA BUENAVISTA,MORELOS,Small Franchise,LA PASADITA,Roles Glass ,BIM,135.0,2.0,3,25.14,0,0.0,0.0,0,0.46285132,Procura Baixa
4,4010,1,1089,569882,36899,2487 AEROPUERTO,NUEVO LEÓN,Individual,M S IRIS IVONNE,Pan Tostado Mantequilla ,BIM,210.0,unknown,3,41.82,0,0.0,0.0,0,0.3628001,Procura Baixa
6,1453,1,2140,10594,36823,2481 WONDER GUERRERO,NUEVO LEÓN,Supermarket,SUPER S PLUS VALLE,Galletas Panditas ,MLA,66.0,6.0,6,27.66,0,0.0,1.0,1,0.8450364,Procura Alta
3,1217,1,2107,2022579,36748,2050 AG. MIXCOAC,"MÉXICO, D.F.",General Market/Mart,ABARROTES LOS BETOS,Polvorones Tubo ,MLA,287.0,unknown,4,46.12,0,0.0,1.0,0,0.27563202,Procura Baixa
5,4049,1,1132,129707,43118,2505 TORREON,COAHUILA,Small Franchise,G Y J,Mantecadas Nuez ,BIM,123.0,unknown,7,69.37,0,0.0,1.0,1,0.70375484,Procura Alta
5,1333,1,1020,796472,1182,2258 COLIMA BIMBO,COLIMA,Small Franchise,SOL Y TECATE,Tostado ,BIM,210.0,unknown,6,83.64,0,0.0,1.0,1,0.7006182,Procura Alta
5,1120,1,1474,587708,1216,2018 AG. TEPALCATES 2,"MÉXICO, D.F.",Individual,GOMEZ,Roles Glass ,BIM,135.0,2.0,4,33.52,0,0.0,1.0,0,0.37152117,Procura Baixa
6,1463,1,1144,464624,43209,2458 GOMEZ PALACIO BIMBO,DURANGO,Small Franchise,EL PAISITA,Bimbunuelos ,BIM,66.0,4.0,1,6.76,0,0.0,0.0,1,0.6666781,Procura Alta
3,1633,1,1003,104985,3631,2360 OAXACA BIMBO,OAXACA,Individual,ELY,Pan Integral ,BIM,370.0,unknown,2,32.7,0,0.0,0.0,1,0.51754004,Procura Alta
3,1222,1,1407,60686,1278,2088 AG. CEYLAN,"MÉXICO, D.F.",Small Franchise,LAS FLORES,Nito ,BIM,62.0,1.0,5,22.5,0,0.0,1.0,1,0.9888742,Procura Alta
3,1126,1,1005,883082,1160,2017 AG. SANTA CLARA,ESTADO DE MÉXICO,Small Franchise,HEROES 1,Bimbollos ,BIM,450.0,8.0,3,56.58,0,0.0,0.0,0,0.4239829,Procura Baixa
5,1126,1,1029,556842,3144,2017 AG. SANTA CLARA,ESTADO DE MÉXICO,Individual,SANDY,Pan Multigrano ,BIM,540.0,unknown,1,21.32,1,21.32,0.0,0,0.26527363,Procura Baixa
4,3216,1,1651,774722,9217,3216 NUEVO LAREDO,TAMAULIPAS,Individual,TIA LICHA,Cuernitos Famili Pack ,TR,150.0,3.0,3,27.0,0,0.0,0.0,1,0.5245163,Procura Alta
5,4010,1,5503,1069344,35131,2487 AEROPUERTO,NUEVO LEÓN,Individual,TOMAS,Deliciosas Chochitos ,LAR,180.0,unknown,1,9.35,0,0.0,0.0,1,0.5303727,Procura Alta
5,1127,1,1419,428341,35651,2003 AG. COACALCO,ESTADO DE MÉXICO,Small Franchise,DEL EJIDAL,Madalenas ,BIM,93.0,3.0,22,165.0,0,0.0,1.0,1,0.9437605,Procura Alta
4,1315,1,1161,2242242,1220,2268 PALOMAR,JALISCO,Small Franchise,OSIEL CONTRERAS GODINEZ,Colchones ,BIM,130.0,6.0,2,15.28,0,0.0,0.0,0,0.39951044,Procura Baixa
4,1492,4,4702,2211456,43064,2468 MATAMOROS BIMBO,TAMAULIPAS,Individual,ANAHUAC,Submarinos Fresa ,MLA,105.0,3.0,1,9.27,0,0.0,0.0,1,0.51875305,Procura Alta
4,1347,1,5005,1407759,34226,2251 AGUASCALIENTES NORTE,AGUASCALIENTES,Individual,SUSY,Magnas ,LAR,200.0,unknown,4,34.24,0,0.0,1.0,1,0.5552447,Procura Alta
5,1216,1,4415,544503,46716,2007 AG. LA VILLA,"MÉXICO, D.F.",Individual,LUCHITA,Bombonete ,MLA,55.0,unknown,1,5.38,0,0.0,0.0,1,0.5772297,Procura Alta
4,1470,1,2003,114263,43307,2515 CAVAZOS,NUEVO LEÓN,Individual,CAR  ORTIZ,Gansito ,MLA,50.0,1.0,9,47.52,0,0.0,1.0,1,0.9877836,Procura Alta
5,1150,4,6626,1932353,41938,2011 AG. SAN ANTONIO,"MÉXICO, D.F.",Oxxo Store,OXXO MONTERREY,Mantecadas Nuez ,BIM,123.0,unknown,5,51.05,0,0.0,1.0,1,0.87366897,Procura Alta
4,1243,1,5010,4705,32303,2065 TOLUCA CENTRO,ESTADO DE MÉXICO,Individual,GARDUNO,Bigotes Chocolate ,TR,60.0,unknown,3,18.0,0,0.0,0.0,1,0.5286646,Procura Alta
3,1245,1,1111,259804,1309,2036 APIZACO MARINELA,TLAXCALA,Small Franchise,DE KARLA,Bimbunuelos ,BIM,66.0,4.0,5,33.8,0,0.0,1.0,1,0.6652269,Procura Alta
6,1219,1,1616,296809,328,2042 AG. TEPOZOTLAN,ESTADO DE MÉXICO,Small Franchise,ULTRAMARINOS EL SOL,Tuinky Fresas Crema ,WON,114.0,3.0,2,16.3,0,0.0,0.0,0,0.15690643,Procura Baixa
3,1127,1,1415,1141834,1240,2003 AG. COACALCO,ESTADO DE MÉXICO,Individual,HERNANDEZ,Mantecadas Vainilla ,BIM,125.0,4.0,10,83.8,0,0.0,1.0,1,0.8635861,Procura Alta
6,1112,1,1604,330551,4280,2004 AG. CUAUTITLAN,ESTADO DE MÉXICO,Individual,ALVAREZ,Doraditas ,TR,110.0,unknown,6,36.0,0,0.0,1.0,1,0.757461,Procura Alta
5,1461,1,1002,147170,34264,2457 DELICIAS BIMBO,CHIHUAHUA,Fresh Market,FRUTI GOMEZ,Bimbollos Extra ,BIM,480.0,6.0,4,75.44,0,0.0,1.0,1,0.534876,Procura Alta
4,1492,4,7003,4391224,37006,2468 MATAMOROS BIMBO,TAMAULIPAS,NO IDENTIFICADO,NO IDENTIFICADO,Madalenas ,BIM,93.0,3.0,20,170.0,0,0.0,1.0,1,0.9109774,Procura Alta
3,2015,1,1112,143276,31423,2154 ATLACOMULCO,ESTADO DE MÉXICO,Individual,BETITO,Donas Azucar Tubo ,BIM,158.0,10.0,3,32.07,0,0.0,0.0,1,0.65004885,Procura Alta
3,1346,1,2101,1979651,30555,2276 WONDER LA RAZA,SAN LUIS POTOSÍ,Supermarket,SUPER LA TORRE,Suavicremas Vainilla ,MLA,84.0,unknown,1,5.38,0,0.0,0.0,0,0.42772633,Procura Baixa
3,1121,1,1408,1281573,1242,2016 AG. SAN LORENZO,"MÉXICO, D.F.",Small Franchise,ESTRELLA DEL SUR 2,Donitas Espolvoreadas ,BIM,105.0,6.0,7,53.48,0,0.0,1.0,1,0.8819596,Procura Alta
4,2017,1,1177,6145291,1242,2158 CUERNAVACA CIVAC,MORELOS,Individual,SANDY,Donitas Espolvoreadas ,BIM,105.0,6.0,0,0.0,2,15.28,0.0,1,0.7788462,Procura Alta
4,1212,1,1021,171283,32802,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",Small Franchise,LA PEQUEÑA,Tortillas de Maiz ,MR,800.0,unknown,1,11.91,0,0.0,0.0,0,0.476061,Procura Baixa
3,1121,1,1640,118129,4259,2016 AG. SAN LORENZO,"MÉXICO, D.F.",Small Franchise,EL TREBOL,Conchas ,TR,180.0,3.0,6,75.54,0,0.0,1.0,1,0.56960243,Procura Alta
5,1611,1,1104,27289,3270,2376 CONVENIENCIA VERACRUZ SUR,VERACRUZ,Individual,ABTS  LUPITA,Conchas Vainilla ,BIM,120.0,2.0,2,20.94,0,0.0,0.0,0,0.2985006,Procura Baixa
3,1111,1,1101,1061479,1278,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Individual,ROSITA,Nito ,BIM,62.0,1.0,4,18.0,0,0.0,1.0,1,0.96703243,Procura Alta
5,2213,1,2832,1195920,31310,2396 RUIZ CORTINEZ,TABASCO,Small Franchise,ABARROTERA MONTERREY S  A  DE C  V,Canelitas ,MLA,90.0,unknown,10,62.5,0,0.0,1.0,1,0.90142393,Procura Alta
4,3213,1,1430,38535,1278,2027 AG. VALLEJO,"MÉXICO, D.F.",Small Franchise,LA PREFERIDA,Nito ,BIM,62.0,1.0,15,67.5,0,0.0,1.0,1,0.9878935,Procura Alta
6,1213,1,4486,353786,43285,2041 AG. TULTITLAN,ESTADO DE MÉXICO,Individual,CONCHITA,Gansito ,MLA,50.0,1.0,16,84.48,0,0.0,1.0,1,0.98384595,Procura Alta
3,1218,1,1208,3966562,1146,2040 AG. CENTRO,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Pan Integral ,BIM,675.0,unknown,13,278.07,0,0.0,1.0,1,0.65620095,Procura Alta
4,1312,1,1009,302323,46772,2278 ZAPOPAN BIMBO,JALISCO,Individual,MARIA GUADALUPE LARA AVILA,Pan Molido ,BIM,210.0,unknown,5,44.6,0,0.0,1.0,1,0.8489724,Procura Alta
6,1420,1,2036,182816,43274,2478 SAN NICOLAS,NUEVO LEÓN,Individual,DON ARTURO,Napolitano ,MLA,70.0,1.0,2,10.38,0,0.0,0.0,1,0.5488649,Procura Alta
5,2032,1,2053,139022,43084,2155 CELAYA NORPONIENTE,GUANAJUATO,Small Franchise,REYNO DEL REVEZ,Submarinos Chocolate ,MLA,105.0,3.0,1,8.15,0,0.0,0.0,0,0.28304508,Procura Baixa
4,2029,1,1125,224862,47840,2161 IRAPUATO GUADALUPE,GUANAJUATO,Small Franchise,ANGEL DELGADO ARTEAGA,Tortilla Hna RB ,DH,260.0,10.0,2,16.0,0,0.0,0.0,1,0.8411798,Procura Alta
3,1544,1,1118,526116,1242,2561 LOS MOCHIS,SINALOA,Individual,VEGA,Donitas Espolvoreadas ,BIM,105.0,6.0,16,122.24,0,0.0,1.0,1,0.7670356,Procura Alta
6,1114,2,73,1200399,43158,2029 AG.IZTAPALAPA 2,"MÉXICO, D.F.",Individual,CHEDRAUI NEZA I,Figatza ,BIM,345.0,unknown,12,167.28,0,0.0,1.0,1,0.9886165,Procura Alta
5,1232,1,1102,94086,1250,2059 Queretaro Balvanera,Queretaro de Arteaga,Small Franchise,LA SULIANITA,Donas Azucar ,BIM,105.0,4.0,12,91.68,0,0.0,1.0,1,0.7825978,Procura Alta
6,1334,1,2003,377611,43069,2259 FRESNILLO BIMBO,ZACATECAS,Individual,CONCHITA,Pinguinos ,MLA,80.0,2.0,11,81.51,0,0.0,1.0,1,0.7187601,Procura Alta
4,2080,4,6606,646973,31511,2080 TEXCOCO WONDER,ESTADO DE MÉXICO,Small Franchise,F  GDL S254 QRO LA LUZ,Canelitas Tubo ,MLA,180.0,33.0,10,113.6,0,0.0,1.0,1,0.95958996,Procura Alta
4,2213,1,1222,667614,1150,2396 RUIZ CORTINEZ,TABASCO,Supermarket,SUPER MADAY,Medias Noches ,BIM,340.0,8.0,3,41.88,0,0.0,0.0,1,0.6115503,Procura Alta
3,1964,1,2802,923927,37058,2310 NUEVO IDEAL,DURANGO,Individual,LAURITA,Choco Roles ,MLA,80.0,2.0,4,30.0,0,0.0,1.0,1,0.86430657,Procura Alta
3,1912,1,2801,100417,43285,2294 GUADALAJARA,JALISCO,Individual,JUDITH GOMEZ GRAJEDA,Gansito ,MLA,50.0,1.0,5,26.4,0,0.0,1.0,1,0.9884786,Procura Alta
5,1697,1,4451,109067,43066,2412 APAN,HIDALGO,Small Franchise,EL TRONCO,Pay Pina ,MLA,85.0,1.0,1,9.63,0,0.0,0.0,0,0.36111397,Procura Baixa
6,1378,1,1154,169591,1216,2328 SANTIAGO IXCUINTLA,NAYARIT,Small Franchise,SA JAM S A  DE C V,Roles Glass ,BIM,135.0,2.0,7,58.66,0,0.0,1.0,1,0.5633241,Procura Alta
4,1120,1,2116,18187,31507,2018 AG. TEPALCATES 2,"MÉXICO, D.F.",Individual,NUEVO PROGRESO,Polvoron ,MLA,113.0,6.0,4,25.0,0,0.0,1.0,1,0.7770464,Procura Alta
5,1116,1,2134,170768,30532,2011 AG. SAN ANTONIO,"MÉXICO, D.F.",Individual,LAUREL,Principe ,MLA,106.0,10.0,8,62.24,0,0.0,1.0,1,0.919061,Procura Alta
4,1221,1,2114,58793,36746,2013 AG. MEGA NAUCALPAN,ESTADO DE MÉXICO,Individual,COLINA AZUL,Principe Tubo ,MLA,190.0,unknown,4,46.12,0,0.0,1.0,0,0.2848035,Procura Baixa
5,1344,1,1207,2437686,1182,2315 SAN LUIS POTOSI MARINELA,SAN LUIS POTOSÍ,Individual,MARIA NATIVIDAD,Tostado ,BIM,210.0,unknown,2,27.88,0,0.0,0.0,0,0.34988937,Procura Baixa
3,2043,1,2104,137043,30572,2156 CELAYA INDUSTRIAL WONDER,GUANAJUATO,Supermarket,SUPER PRADERAS,Barritas Fresa ,MLA,67.0,unknown,5,31.25,0,0.0,1.0,1,0.9141363,Procura Alta
3,1462,1,1218,125940,36262,2454 CUAHUTEMOC,CHIHUAHUA,Small Franchise,UNION RARAMURI S A DE C V,Twinkies Vainilla ,MLA,38.0,1.0,5,14.8,1,2.96,1.0,1,0.77238196,Procura Alta
3,3213,1,1206,4578382,1216,2027 AG. VALLEJO,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Roles Glass ,BIM,135.0,2.0,8,67.04,0,0.0,1.0,0,0.36498246,Procura Baixa
3,1232,1,1103,200406,1232,2059 Queretaro Balvanera,Queretaro de Arteaga,Supermarket,MINI SUPER NIÑOS H,Panque Nuez ,BIM,255.0,unknown,4,72.96,0,0.0,1.0,1,0.54848695,Procura Alta
3,1346,1,1113,2410145,1064,2276 WONDER LA RAZA,SAN LUIS POTOSÍ,Individual,ABARROTERA IRMA,Panque Marmol ,BIM,255.0,unknown,2,33.34,0,0.0,0.0,0,0.32103112,Procura Baixa
5,1441,1,5536,69162,45496,2477 SALTILLO BIMBO,COAHUILA,Individual,ARIZPE,Pastisetas sin Azucar ,SUA,70.0,10.0,2,20.28,0,0.0,0.0,0,0.2994857,Procura Baixa
5,1219,1,1021,296794,31392,2042 AG. TEPOZOTLAN,ESTADO DE MÉXICO,General Market/Mart,MISC  MONIS,Pan Doble Fibra ,BIM,640.0,unknown,1,22.22,0,0.0,0.0,0,0.088135935,Procura Baixa
5,3213,1,1668,39273,30415,2027 AG. VALLEJO,"MÉXICO, D.F.",Small Franchise,EL TIO,Polvoroncitos Caseros ,TR,130.0,8.0,7,52.5,0,0.0,1.0,1,0.54049116,Procura Alta
4,1477,4,7055,2488731,43174,2487 AEROPUERTO,NUEVO LEÓN,Small Franchise,F GD S881 R LOS MORALES,Panque Marmol ,BIM,255.0,unknown,1,17.02,0,0.0,0.0,0,0.36443067,Procura Baixa
6,1111,1,1020,61716,73,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Individual,GALICIA,Pan Multigrano Linaza ,BIM,540.0,unknown,2,42.64,0,0.0,0.0,0,0.16946507,Procura Baixa
5,1423,1,5507,1031315,32303,2468 MATAMOROS BIMBO,TAMAULIPAS,Individual,BARRERA,Bigotes Chocolate ,TR,60.0,unknown,3,18.0,0,0.0,0.0,1,0.53075784,Procura Alta
5,1146,4,6606,56217,1120,2088 AG. CEYLAN,"MÉXICO, D.F.",Oxxo Store,OXXO HIDALGO,Pan Blanco ,BIM,680.0,unknown,9,189.63,0,0.0,1.0,1,0.7614165,Procura Alta
3,1218,1,1204,17555,972,2040 AG. CENTRO,"MÉXICO, D.F.",Small Franchise,LA GUADALUPANA,Roles Canela ,BIM,365.0,6.0,6,113.88,0,0.0,1.0,0,0.23196016,Procura Baixa
3,1212,1,1424,4521742,41938,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Mantecadas Nuez ,BIM,123.0,unknown,5,49.55,0,0.0,1.0,1,0.5964869,Procura Alta
5,2064,11,3913,4438175,3894,2158 CUERNAVACA CIVAC,MORELOS,NO IDENTIFICADO,NO IDENTIFICADO,Sponch ,MLA,120.0,8.0,7,46.69,0,0.0,1.0,1,0.7856232,Procura Alta
4,1420,1,2135,37583,43058,2478 SAN NICOLAS,NUEVO LEÓN,General Market/Mart,ABARROTES RAQUEL,Sponch ,MLA,120.0,8.0,4,37.4,0,0.0,1.0,1,0.8070729,Procura Alta
3,1637,1,4416,662593,31514,2367 SAN MARTIN T.,PUEBLA,Individual,MARY,Polvorones Tubo ,MLA,250.0,18.0,1,9.99,0,0.0,0.0,0,0.2861821,Procura Baixa
6,1339,1,1004,143407,1109,2267 OCOTLAN BIMBO,JALISCO,Small Franchise,ESTELA ARIAS MUÑIZ,Pan Blanco Chico ,BIM,360.0,unknown,3,45.03,0,0.0,0.0,0,0.47131115,Procura Baixa
3,2071,1,1055,512546,42110,2296 IRAPUATO SAN MIGUELITO,GUANAJUATO,Individual,ALFONSO MARQUEZ SALAZAR,Tortillinas ,TR,255.0,10.0,6,57.6,0,0.0,1.0,1,0.7849175,Procura Alta
5,1315,1,2066,1807342,43316,2268 PALOMAR,JALISCO,Individual,JUAN PEREZ ANDRADE,Submarinos Vainilla ,MLA,105.0,3.0,3,24.45,0,0.0,0.0,0,0.18570551,Procura Baixa
3,1477,4,7052,2128659,43118,2487 AEROPUERTO,NUEVO LEÓN,Small Franchise,F  GDL S720 VENTURA DE ASIS,Mantecadas Nuez ,BIM,123.0,unknown,4,40.84,0,0.0,1.0,1,0.94849914,Procura Alta
3,2220,4,6602,802811,972,2395 PLAYA DEL CARMEN,QUINTANA ROO,Oxxo Store,OXXO AVENIDA 10,Roles Canela ,BIM,365.0,6.0,3,61.08,0,0.0,0.0,1,0.6396059,Procura Alta
3,1613,1,1255,780534,1278,2361 ORIZABA,VERACRUZ,Individual,MARICELA,Nito ,BIM,62.0,1.0,2,9.0,0,0.0,0.0,1,0.9523648,Procura Alta
5,1138,1,1032,1170397,46772,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",Small Franchise,LA UNION,Pan Molido ,BIM,210.0,unknown,18,160.56,0,0.0,1.0,1,0.8058278,Procura Alta
5,4010,1,5505,1011790,3718,2487 AEROPUERTO,NUEVO LEÓN,Small Franchise,MARIA DEL SOCORRO AVILES GONZALEZ,Cuernitos Famili Pack ,TR,150.0,3.0,16,144.0,0,0.0,1.0,1,0.5124021,Procura Alta
3,1349,1,1026,148603,1125,2257 CD. VALLES,SAN LUIS POTOSÍ,Individual,CASA PADILLA,Tortillinas ,TR,255.0,10.0,4,38.4,0,0.0,1.0,1,0.86387426,Procura Alta
6,1119,1,1466,59106,1278,2013 AG. MEGA NAUCALPAN,ESTADO DE MÉXICO,Individual,LUIS,Nito ,BIM,62.0,1.0,10,45.0,0,0.0,1.0,1,0.9874362,Procura Alta
3,1218,1,2106,1290269,30552,2040 AG. CENTRO,"MÉXICO, D.F.",Individual,NUBE,Suavicremas Fresa ,MLA,84.0,unknown,8,43.04,0,0.0,1.0,0,0.47979802,Procura Baixa
5,1111,1,1019,61938,1150,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Small Franchise,ME VEZ Y SUFRES,Medias Noches ,BIM,340.0,8.0,4,55.84,0,0.0,1.0,1,0.7672987,Procura Alta
5,1555,1,1029,34123,43006,2562 MEXICALI PLAZA,BAJA CALIFORNIA NORTE,Individual,DISTRIBUIDORA GONZALEZ,Pan Integral ,BIM,370.0,unknown,5,85.85,0,0.0,1.0,0,0.18045983,Procura Baixa
5,1387,1,1005,529785,3144,2272 SAN LUIS REY,SAN LUIS POTOSÍ,Supermarket,SUPER GUZMAN,Pan Multigrano ,BIM,540.0,unknown,6,127.92,0,0.0,1.0,0,0.27440894,Procura Baixa
5,1212,1,2101,173970,30532,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",Individual,ALEX,Principe ,MLA,106.0,10.0,3,23.34,0,0.0,0.0,1,0.880562,Procura Alta
3,1117,1,1043,58881,73,2001 AG. ATIZAPAN,ESTADO DE MÉXICO,Small Franchise,LA SURTIDORA,Pan Multigrano Linaza ,BIM,540.0,unknown,4,85.28,0,0.0,1.0,0,0.3569864,Procura Baixa
4,1463,1,1035,128780,43179,2458 GOMEZ PALACIO BIMBO,DURANGO,Individual,SUSANA,Tortillinas ,TR,255.0,10.0,10,96.0,0,0.0,1.0,1,0.8313247,Procura Alta
5,2017,1,1160,103767,1278,2158 CUERNAVACA CIVAC,MORELOS,Small Franchise,ASTUR  MOR  S A DE C V,Nito ,BIM,62.0,1.0,30,135.0,0,0.0,1.0,1,0.9804615,Procura Alta
4,1471,1,4448,182110,43067,2516 ESCOBEDO,NUEVO LEÓN,Supermarket,SUPER G,Pay Nuez ,MLA,70.0,1.0,8,77.04,0,0.0,1.0,1,0.5416673,Procura Alta
3,4017,4,7051,4341540,44371,2481 WONDER GUERRERO,NUEVO LEÓN,NO IDENTIFICADO,NO IDENTIFICADO,Mantecadas ,TR,105.0,2.0,23,172.04,0,0.0,1.0,1,0.91534114,Procura Alta
5,2230,1,1242,458659,1230,2382 CARDENAS,TABASCO,Small Franchise,DICONSA 99,Panque Pasas ,BIM,255.0,unknown,2,33.34,0,0.0,0.0,0,0.22994038,Procura Baixa
5,3213,1,1409,1416101,32819,2027 AG. VALLEJO,"MÉXICO, D.F.",Eatery,CREMERIA Y ABARROTES CHELY,Chocodonitas ,BIM,102.0,6.0,17,151.13,0,0.0,1.0,0,0.41859117,Procura Baixa
4,1371,4,6607,24375,1160,2315 SAN LUIS POTOSI MARINELA,SAN LUIS POTOSÍ,Oxxo Store,OXXO RICARDO B  ANAYA,Bimbollos ,BIM,450.0,8.0,5,99.3,0,0.0,1.0,1,0.67793465,Procura Alta
4,4010,1,1165,12720,36711,2487 AEROPUERTO,NUEVO LEÓN,Small Franchise,EST  LOS PANCHOS,Madalenas ,BIM,93.0,3.0,4,30.0,0,0.0,1.0,1,0.81654423,Procura Alta
4,1637,1,1017,1961896,36831,2367 SAN MARTIN T.,PUEBLA,Supermarket,SUPER MAX 24,Medias Noches Cluster ,BIM,340.0,8.0,9,118.26,0,0.0,1.0,1,0.5771602,Procura Alta
3,1223,1,2151,381363,36747,2070 AG. XOCHIMILCO 1,"MÉXICO, D.F.",Individual,NUEVA XIMENA,Triki Trakes Tubo ,MLA,200.0,unknown,2,23.06,0,0.0,0.0,0,0.37406895,Procura Baixa
3,1332,1,1117,262196,1309,2255 CD GUZMAN,JALISCO,Small Franchise,SAMUEL RAMIREZ BARAJAS,Bimbunuelos ,BIM,66.0,4.0,6,40.56,0,0.0,1.0,1,0.605873,Procura Alta
